,poster,post_date,comment_person,comment,comment_date,hashtags,type,Sentiment
883,jonasbrothers,5-12,Dani ,,5-12,[],post-release,Neutral
884,jonasbrothers,5-12,Meowisabelle ,,5-12,[],post-release,Neutral
885,jonasbrothers,5-12,kinwin902 ,,5-12,[],post-release,Neutral
886,jonasbrothers,5-12,Sydneykl1 ,heel yeah,5-12,[],post-release,Positive
887,jonasbrothers,5-12,Daisy Rain Martin ,,5-12,[],post-release,Neutral
888,jonasbrothers,5-12,Allison Kretschmer ,,5-12,[],post-release,Neutral
889,jonasbrothers,5-12,Cerys 🧸🎧🪩🐇 ,woso fan,5d ago ,[],post-release,Positive
890,jonasbrothers,5-12,manuel alfonso valdé ,anharadaniella,6-10,[],post-release,Neutral
891,jonasbrothers,5-12,mouradounalli13 ,,5-14,[],post-release,Neutral
892,jonasbrothers,5-12,TammyM ,merna zena,5-12,[],post-release,Neutral
893,jonasbrothers,5-12,Ton Papa ,jon bellion cooked,5-12,[],post-release,Neutral
894,jonasbrothers,5-12,Bethany Laura Rose Barton ,bethany laura rose barton love new album especially walls vacation eyes,5-12,[],post-release,Positive
895,jonasbrothers,5-12,TheDon73 ,nick joe kevin helo repeat,1d ago ,[],post-release,Neutral
896,jonasbrothers,5-12,Angelo Aldava Gallar ,petition continue camp rock hahahaha,6-2,[],post-release,Neutral
897,jonasbrothers,5-12,Positive Vibes ! ,song head day telling someone showed,5-29,[],post-release,Neutral
898,jonasbrothers,5-12,Feloj Grab Lomalang ,done download,5-28,[],post-release,Neutral
899,jonasbrothers,5-12,MsJonas2023 ,loving guys since please come back peru finally afford pay ticket,5-18,[],post-release,Positive
900,jonasbrothers,5-12,Garrison .S. ,sounds like saying waffle love also breakfast place,5-14,[],post-release,Positive
901,jonasbrothers,5-12,Chase Marshall ,miracle reminds shrek americana sounds like suit tie,5-13,[],post-release,Positive
902,jonasbrothers,5-12,judy ,dog passed away yesterday song repeat help get morning,5-13,[],post-release,Positive
903,jonasbrothers,5-12,Regulus Arcturus ,love song,5-12,[],post-release,Positive
904,jonasbrothers,5-12,Megan Cruz ,definitely started day driving work album cried little bird came thinking kids album one favs,5-12,[],post-release,Neutral
905,jonasbrothers,5-12,mariahalexia ,years later still lead cmon nick,5-12,[],post-release,Neutral
906,jonasbrothers,5-12,🪫 ,literally watched guys roast show whole fyp full yous,5-12,[],post-release,Neutral
907,jonasbrothers,5-12,@palm_tree24 ,album amazing proud guys,5-12,[],post-release,Positive
908,jonasbrothers,5-12,Kayla Chizek ,got tickets see sacramento,5-12,[],post-release,Neutral
909,jonasbrothers,5-12,rliotti94 ,love song cannot wait see sixth time hopefully meet greets jonas brothers joejonas nick jonas kevin jonas,5-12,[],post-release,Positive
910,jonasbrothers,5-12,♡ Wabi Sabi ,rillryllreal dagko na sila hahahaha,5-26,[],post-release,Neutral
911,jonasbrothers,5-12,Leah 🧇 ,guys prepare getting grammy,5-12,[],post-release,Neutral
912,jonasbrothers,5-12,Debbie ,,5-20,[],post-release,Neutral
913,jonasbrothers,5-12,Christian 🦖👀 ,omg kevin keeps getting hotter,5-18,[],post-release,Neutral
914,jonasbrothers,5-12,Brazen Edwards ,entire album banger repeat,5-16,[],post-release,Neutral
915,jonasbrothers,5-12,✝️💜 zahra 💜✝️ ,coming south africa,5-14,[],post-release,Neutral
916,jonasbrothers,5-12,lil_nanners<3 ,ugh love sings love,5-13,[],post-release,Positive
917,jonasbrothers,5-12,Zach Koullas ,,5-12,[],post-release,Neutral
918,jonasbrothers,5-12,jonasbro01 ,,5-12,[],post-release,Neutral
919,jonasbrothers,5-12,Becca Lopez ,maturing realising kevin hottest,5-12,[],post-release,Neutral
920,jonasbrothers,5-12,Elijah Borg ,way,5-12,[],post-release,Neutral
921,jonasbrothers,5-12,Trolltrace ,vote,5-12,[],post-release,Neutral
922,jonasbrothers,5-12,Samantha ✨️ ,heard,5-12,[],post-release,Neutral
923,jonasbrothers,5-12,Lauren ,sexy waffle house kings brutus,5-12,[],post-release,Positive
924,jonasbrothers,5-12,ChantelSophiaxo ,thank,5-12,[],post-release,Positive
925,jonasbrothers,5-12,5️⃣⭐️. ,jonas brothers fine,5-12,[],post-release,Positive
926,jonasbrothers,5-12,aisling ,slay,5-12,[],post-release,Neutral
927,jonasbrothers,5-12,Kaylin ,already listened times banger,5-12,[],post-release,Neutral
928,jonasbrothers,5-12,✨☠️ ,album,5-12,[],post-release,Neutral
929,jonasbrothers,5-12,Kalyn ,taking back scouring internet videos tiny shows excited,5-12,[],post-release,Positive
930,jonasbrothers,5-12,jamesbong2342023 ,,2d ago ,[],post-release,Neutral
931,jonasbrothers,5-12,auroraricceri ,,5-23,[],post-release,Neutral
932,jonasbrothers,5-12,Danalit ,venezuela venezuela venezuela venezuela venezuela venezuela venezuela venezuela venezuela venezuela venezuela venezuela venezuela venezuela venezuela,5-12,[],post-release,Neutral
933,jonasbrothers,5-12,user5401881030676 ,los amo viejitos sabrosos,5-12,[],post-release,Neutral
934,jonasbrothers,5-12,Lea Dayana Banda Valdes ,kevin jonas joejonas nick jonas mi mejor hermano te quiero mucho favorito beso leadayanabandavaldes,5-12,[],post-release,Neutral
935,jonasbrothers,5-12,eilxah ,pom poms boys back,5-29,[],post-release,Neutral
936,jonasbrothers,5-12,🧠 ,sounded like itchyworms,5-28,[],post-release,Positive
937,jonasbrothers,5-12,Seth J. ,wtf song,5-22,[],post-release,Negative
938,jonasbrothers,5-12,Chelsie ,mad version actually say shit,5-20,[],post-release,Negative
939,jonasbrothers,5-12,channy ,song eats took long make comeback,5-18,[],post-release,Neutral
940,jonasbrothers,5-12,Tripp ,,5-17,[],post-release,Neutral
941,jonasbrothers,5-12,Gabrielle costello ,love kink,5-13,[],post-release,Positive
942,jonasbrothers,5-12,GracieBee ,someone fan since earned right say best like album,5-13,[],post-release,Positive
943,jonasbrothers,5-12,Ruben ,flop,5-13,[],post-release,Negative
944,jonasbrothers,5-12,MD_SC_Teacher_2007 ,obsessed summer baby montana sky streamed repeatedly youtube today teaching,5-12,[],post-release,Negative
945,jonasbrothers,5-12,user3011843234396 ,sorry boss cannot work today album day,5-12,[],post-release,Negative
946,jonasbrothers,5-12,Charlie marsden ,running money,5-12,[],post-release,Neutral
947,jonasbrothers,5-12,Holly Grace ,omg year old happy,5-12,[],post-release,Positive
948,jonasbrothers,5-12,Debby Beer ,saw,5-12,[],post-release,Neutral
949,jonasbrothers,5-12,no ,wtf video,5-12,[],post-release,Negative
950,jonasbrothers,5-12,thirkell5213 ,rents spend time waffle house,5-12,[],post-release,Neutral
951,jonasbrothers,5-12,AbeG ,nick always look like hurts open mouth sings,5-12,[],post-release,Negative
952,jonasbrothers,5-12,Usuario ,,5-14,[],post-release,Neutral
953,jonasbrothers,5-12,Danalit ,venezuela venezuela nicholas jerry jonas joseph adam jonas paul kevin jonas venezuela venezuela venezuela,5-13,[],post-release,Neutral
954,jonasbrothers,5-12,Maddy ,encanta que en cada etapa de mi vida mi soundtrack siempre han sido ustedes gracias por su msica hemos crecido juntos amo,5-13,[],post-release,Neutral
955,jonasbrothers,5-12,Yaneth Rodríguez ,,5-12,[],post-release,Neutral
956,jonasbrothers,5-12,Andy ✨ ,come latinoamrica,5-12,[],post-release,Neutral
957,jonasbrothers,5-12,Nicola ,could really hear jons influence absolute,5-14,[],post-release,Neutral
958,jonasbrothers,5-12,Maddy MoVa ,know always love,5-13,[],post-release,Positive
959,jonasbrothers,5-12,erin ,good,5-12,[],post-release,Positive
960,jonasbrothers,5-12,chivis flores 😻 ,,5-12,[],post-release,Neutral
