,poster,post_date,comment_person,comment,comment_date,hashtags,type,Sentiment
1720,beyonce,2022-7-29,Luis Mojica Gonzalez ,,2022-9-30,[],post-release,Neutral
1721,beyonce,2022-7-29,Billie Eilish ,,2022-9-30,[],post-release,Neutral
1722,beyonce,2022-7-29,SoobHours ,boyz,2022-9-30,[],post-release,Neutral
1723,beyonce,2022-7-29,Tiffany ,,2022-9-27,[],post-release,Neutral
1724,beyonce,2022-7-29,QueenPrecious Barnes ,,2022-9-25,[],post-release,Neutral
1725,beyonce,2022-7-29,Tiffany ,,2022-9-23,[],post-release,Neutral
1726,beyonce,2022-7-29,AHBENA ♥️🔥 ,,2022-9-11,[],post-release,Neutral
1727,beyonce,2022-7-29,drbosss_ ,,2022-9-8,[],post-release,Neutral
1728,beyonce,2022-7-29,best frand ,,2022-9-6,[],post-release,Neutral
1729,beyonce,2022-7-29,user4081781855572 ,,2022-9-5,[],post-release,Neutral
1730,beyonce,2022-7-29,precious ,,2022-9-5,[],post-release,Neutral
1731,beyonce,2022-7-29,Evie ,heloo,3-19,[],post-release,Neutral
1732,beyonce,2022-7-29,🥰🥰🥰💃🤩☺️☺️ ,,2022-11-12,[],post-release,Neutral
1733,beyonce,2022-7-29,bren ,getgooder,2022-10-10,[],post-release,Neutral
1734,beyonce,2022-7-29,Macarena Haddad Guzmán ,plis mama,2022-10-7,[],post-release,Neutral
1735,beyonce,2022-7-29,MilleryFlore ,,2022-9-18,[],post-release,Neutral
1736,beyonce,2022-7-29,Mr.L.Osmankaj ,,2022-9-18,[],post-release,Neutral
1737,beyonce,2022-7-29,Zio Pilù magic ,,2022-9-15,[],post-release,Neutral
1738,beyonce,2022-7-29,benz ,album across board,2022-7-29,[],post-release,Neutral
1739,beyonce,2022-7-29,mitskis losing dogs ,beyonce funny,4-5,[],post-release,Positive
1740,beyonce,2022-7-29,roncovington110 ,lmao lmao lmao,2-14,[],post-release,Positive
1741,beyonce,2022-7-29,albertoutspoken ,ok,2-7,[],post-release,Positive
1742,beyonce,2022-7-29,QueenofParis ,omg,1-10,[],post-release,Neutral
1743,beyonce,2022-7-29,@breakingthesilence0002 ,punk rock best music suggest listen ramones green day best punk bands listen,1-4,[],post-release,Positive
1744,beyonce,2022-7-29,Bledi ,nice,2022-12-29,[],post-release,Positive
1745,beyonce,2022-7-29,Oboy ,follow dear,2022-11-5,[],post-release,Positive
1746,beyonce,2022-7-29,clarkyrivera ,,2022-10-27,[],post-release,Neutral
1747,beyonce,2022-7-29,Toktok ,,2022-10-6,[],post-release,Neutral
1748,beyonce,2022-7-29,Toktok ,queen bey,2022-10-5,[],post-release,Neutral
1749,beyonce,2022-7-29,Idosay_World ,follow,2022-9-24,[],post-release,Neutral
1750,beyonce,2022-7-29,mia ,parishilton,1-6,[],post-release,Neutral
1751,beyonce,2022-7-29,Tray ,sat,2022-7-29,[],post-release,Neutral
1752,beyonce,2022-7-29,Rozy ,omg,2022-7-29,[],post-release,Neutral
1753,beyonce,2022-7-29,Cash App ,called sick friday,2022-7-30,[],post-release,Negative
1754,beyonce,2022-7-29,Sammy ,fact cannot go tour makes want die,6-1,[],post-release,Negative
1755,beyonce,2022-7-29,🌟🌟. ,gg,5-30,[],post-release,Positive
1756,beyonce,2022-7-29,Elise D’Orazio ,,5-25,[],post-release,Neutral
1757,beyonce,2022-7-29,zoutyy_live_style ,,4-19,[],post-release,Neutral
1758,beyonce,2022-7-29,jdmidas ,hey like reading would love imitation art eve moss,4-17,[],post-release,Positive
1759,beyonce,2022-7-29,Greatbillionaire ,hi,4-15,[],post-release,Neutral
1760,beyonce,2022-7-29,Esther Toppin ,,3-26,[],post-release,Neutral
1761,beyonce,2022-7-29,danielle 🫶🏾 ,bring back,3-11,[],post-release,Neutral
1762,beyonce,2022-7-29,𝔫𝔠♰ ,madam visuals,2-18,[],post-release,Neutral
1763,beyonce,2022-7-29,Luke ,,2-15,[],post-release,Neutral
1764,beyonce,2022-7-29,Nathaniel Kempe ,alright visuals mother,2-12,[],post-release,Positive
1765,beyonce,2022-7-29,Eunice PB2022 ,,2-7,[],post-release,Neutral
1766,beyonce,2022-7-29,love_daisym ,mary jane nikitha ah,2-6,[],post-release,Neutral
1767,beyonce,2022-7-29,flop ,babe still waiting visuals,1-25,[],post-release,Neutral
1768,beyonce,2022-7-29,charleneford418 ,,2022-10-4,[],post-release,Neutral
1769,beyonce,2022-7-29,Pamela Wade ,,2022-10-2,[],post-release,Neutral
1770,beyonce,2022-7-29,eddiehancock681 ,connector,2022-9-28,[],post-release,Neutral
1771,beyonce,2022-7-29,EvJenadeMoodleyNaicker ,,2022-9-18,[],post-release,Neutral
1772,beyonce,2022-7-29,OFF  LINE🥺💔 ,plz promotes,2022-9-12,[],post-release,Positive
1773,beyonce,2022-7-29,🎭🎬￼ actress Harris🎭🎬🎥 ,yes,2022-9-4,[],post-release,Positive
1774,beyonce,2022-7-29,Ana Ayuso ,,2022-9-3,[],post-release,Neutral
1775,beyonce,2022-7-29,Beyerih ,mulher q album incrvel,2022-7-29,[],post-release,Neutral
1776,beyonce,2022-7-29,Dêdé-shakur❤️💯 ,fl bk,5d ago ,[],post-release,Neutral
1777,beyonce,2022-7-29,Luana bosco ,url,5-19,[],post-release,Neutral
1778,beyonce,2022-7-29,pablomunoz119 ,que pasado solamente existe cuando ella lo crea todo puede ser un sueo como todas las cosas,5-9,[],post-release,Neutral
1779,beyonce,2022-7-29,taiane9181 ,,2-9,[],post-release,Neutral
1780,beyonce,2022-7-29,Apple User372724300 ,ehwrh ees und ich haben die kinder und die sind auch noch nicht viel spa gemacht und ich habe es auch noch mal auf den kopf gemacht ich hab mich,1-22,[],post-release,Negative
1781,jonasbrothers,5-12,Renee ,album repeat like,5-12,[],post-release,Positive
1782,jonasbrothers,5-12,Monse Mayorga ,um definitely expected done inside actual waffle house,5-12,[],post-release,Positive
1783,jonasbrothers,5-12,Emem ,beautiful,5-12,[],post-release,Positive
1784,jonasbrothers,5-12,Radia ,album good chose fav song impossible,5-12,[],post-release,Positive
1785,jonasbrothers,5-12,Spotify ,currently repeat,5-12,[],post-release,Neutral
1786,jonasbrothers,5-12,Zana Hamze ,days till guys live ah,5-18,[],post-release,Neutral
1787,jonasbrothers,5-12,Paola Ivellisse ,definitely album summer,5-12,[],post-release,Positive
1788,jonasbrothers,5-12,Jasmine Cassel ,waffle house earlier week immediately thought song,5-12,[],post-release,Neutral
1789,jonasbrothers,5-12,Emma ,jonas brothers waiting listened bangers cannot wait see nashville,5-12,[],post-release,Neutral
1790,jonasbrothers,5-12,Melissa ,stayed listen love every single song,5-12,[],post-release,Positive
1791,jonasbrothers,5-12,Amy ,realise possible fall love guys,5-12,[],post-release,Positive
1792,jonasbrothers,5-12,Lynzb83 ,official happy song feel sad alexa play waffle house,5-12,[],post-release,Positive
1793,jonasbrothers,5-12,Cay Leigh795 ,better thank jon bellion,5-13,[],post-release,Positive
1794,jonasbrothers,5-12,Fal Your Pal ,wait hear little bird live,5-12,[],post-release,Neutral
1795,jonasbrothers,5-12,Kara VanNatter ,much talent fun,5-12,[],post-release,Positive
1796,jonasbrothers,5-12,Crystal Princess Jos ,nicest waffle house ever,5-16,[],post-release,Positive
1797,jonasbrothers,5-12,ilove1dand5sos ,stayed till last night drop listened repeat night,5-12,[],post-release,Negative
1798,jonasbrothers,5-12,Becca ,alexa repeat,5-12,[],post-release,Neutral
1799,jonasbrothers,5-12,charlie 🫢 ,men,5-12,[],post-release,Neutral
1800,jonasbrothers,5-12,Autumn😶 ,love,5-12,[],post-release,Positive
1801,jonasbrothers,5-12,Amanda ,perfection album apologize everyone life person become album,5-12,[],post-release,Positive
1802,jonasbrothers,5-12,destiny ,help already repeat hours,5-12,[],post-release,Positive
1803,jonasbrothers,5-12,jobrovids ,thank releasing songs summer,5-12,[],post-release,Positive
1804,jonasbrothers,5-12,hailey ,skips album,5-12,[],post-release,Neutral
1805,jonasbrothers,5-12,Kaitlynn Taylor ,montana sky favorite,5-17,[],post-release,Positive
1806,jonasbrothers,5-12,Regina Terry ,ready see second time,5-12,[],post-release,Positive
1807,jonasbrothers,5-12,msteachersbelike ,gives kenny loggins j giles band vibes,5-12,[],post-release,Neutral
1808,jonasbrothers,5-12,robandhaley ,tell much album means guys,5-12,[],post-release,Neutral
1809,jonasbrothers,5-12,🥀Alissa ,early cuz screaming crying album love going new jersey show less two weeks first evrr concert,5-12,[],post-release,Negative
1810,jonasbrothers,5-12,Jessica ,congrats jonas brothers album next tour,5-12,[],post-release,Positive
1811,jonasbrothers,5-12,kkalbarran ,omg love,5-17,[],post-release,Positive
1812,jonasbrothers,5-12,Jessie ,sweating great jonas brothers,10h ago ,[],post-release,Positive
1813,jonasbrothers,5-12,GRISELDA 💚 ,september ready live jonas brothers,1d ago ,[],post-release,Positive
1814,jonasbrothers,5-12,Tara Elizabeth ,,1d ago ,[],post-release,Neutral
1815,jonasbrothers,5-12,Subhash Modasra ,jon bellion,6d ago ,[],post-release,Neutral
1816,jonasbrothers,5-12,Apple User747575 ,gents older fan probably best track bring people together time world weird place smiles round x,6-12,[],post-release,Positive
1817,jonasbrothers,5-12,harjindercoutts50 ,love love love song band,6-9,[],post-release,Positive
1818,jonasbrothers,5-12,Lou153N ,favourite song played radio stations atm,6-8,[],post-release,Positive
1819,jonasbrothers,5-12,Aaren ,official video somewhere,6-7,[],post-release,Neutral
1820,jonasbrothers,5-12,Wyoming Trash Bag ,good things guys old souls,6-6,[],post-release,Positive
1821,jonasbrothers,5-12,Roses ,leah mars album repeat like,6-5,[],post-release,Positive
1822,jonasbrothers,5-12,Olivia Rodrigo ,renerose um definitely expected done inside actual waffle house,6-4,[],post-release,Positive
1823,jonasbrothers,5-12,Santana ,spotify album repeat like,6-4,[],post-release,Positive
1824,jonasbrothers,5-12,carlyscott1368 ,hi joe jonas miss carly,6-3,[],post-release,Negative
1825,jonasbrothers,5-12,ransu ,definitely got jbellion vibes dis,5-31,[],post-release,Positive
1826,jonasbrothers,5-12,SUGGIETIME ,love waffle house rhythm beat everything also like lyircs catchy,5-31,[],post-release,Positive
1827,jonasbrothers,5-12,ramonatsirju ,people love,5-30,[],post-release,Positive
1828,jonasbrothers,5-12,Lily Arevalo 🌸🌵 ,waiting nicks verse,5-30,[],post-release,Neutral
1829,jonasbrothers,5-12,ambenriza ,,5-30,[],post-release,Neutral
1830,jonasbrothers,5-12,Ming ,hi please gento challenge next hope try thankyou beautiful human,5-29,[],post-release,Positive
1831,jonasbrothers,5-12,Riza Cayetano ,feels like still playing candy crush,5-29,[],post-release,Positive
1832,jonasbrothers,5-12,xiaozhen070189 ,,5-28,[],post-release,Neutral
1833,jonasbrothers,5-12,Vannessa Huminis Lawan ,,5-28,[],post-release,Neutral
1834,jonasbrothers,5-12,teddygautier ,listened whole album top bottom least times good,5-28,[],post-release,Positive
1835,jonasbrothers,5-12,ANER ,yeah,5-27,[],post-release,Positive
1836,jonasbrothers,5-12,justine jo ,candy crush saga,5-26,[],post-release,Negative
1837,jonasbrothers,5-12,Julebe Suan Tayone ,one favorite band favorite song love bug,5-26,[],post-release,Positive
1838,jonasbrothers,5-12,rosa 🪐 ,joe,5-24,[],post-release,Neutral
1839,jonasbrothers,5-12,Donna .h. ,absolutely love songs amazing,5-24,[],post-release,Positive
1840,jonasbrothers,5-12,Brianna 💎 ,must see live song,5-21,[],post-release,Neutral
1841,jonasbrothers,5-12,azoleklaas ,whoever composed song outstanding job love love love,5-21,[],post-release,Positive
1842,jonasbrothers,5-12,Amber Lynn ,elyse cannot wait,5-21,[],post-release,Neutral
1843,jonasbrothers,5-12,dani ,like song reason laura,5-21,[],post-release,Positive
1844,jonasbrothers,5-12,Kaytlin Vela ,true seats behind stage surprisingly god seats,5-21,[],post-release,Positive
1845,jonasbrothers,5-12,Gangee ,love song,5-21,[],post-release,Positive
1846,jonasbrothers,5-12,Sarah Priszner ,joe uncle jesse era,5-21,[],post-release,Neutral
1847,jonasbrothers,5-12,Rad S ,joes beyonc jonas brothers,5-20,[],post-release,Neutral
1848,jonasbrothers,5-12,traderjoes_taki ,let kevin sing,5-20,[],post-release,Neutral
1849,jonasbrothers,5-12,FlashFreak92 ,one favorite albums time bought vinyl,5-20,[],post-release,Positive
1850,jonasbrothers,5-12,8garbanzo.beans ,hello brothers jonas variety,5-20,[],post-release,Neutral
1851,jonasbrothers,5-12,Ms_samantha20 ,video amazing,5-19,[],post-release,Positive
1852,jonasbrothers,5-12,Motivation_Mama ,heard first time yesterday spanish radio car needless say kids turned volume quite bit love,5-19,[],post-release,Positive
1853,jonasbrothers,5-12,Pereseti Kitiona ,,5-19,[],post-release,Neutral
1854,jonasbrothers,5-12,Patrick Stefanits ,vibe,5-18,[],post-release,Neutral
1855,jonasbrothers,5-12,Sophia B ,love love love,5-18,[],post-release,Positive
1856,jonasbrothers,5-12,Myrah ,cannot stop playing,5-17,[],post-release,Positive
1857,jonasbrothers,5-12,Lily 🙈 ,peyton marie listening,5-17,[],post-release,Neutral
1858,jonasbrothers,5-12,T ,sounds like hall oats love,5-16,[],post-release,Positive
1859,jonasbrothers,5-12,the d ,nick jonas still want know,5-16,[],post-release,Positive
1860,jonasbrothers,5-12,the d ,jonas brothers please reply back,5-16,[],post-release,Positive
1861,jonasbrothers,5-12,llun ,kind grew never actually listened song consider one greatest pop songs last years,5-16,[],post-release,Positive
1862,jonasbrothers,5-12,theeseth ,hit,5-16,[],post-release,Neutral
1863,jonasbrothers,5-12,d ,amount times listened scary,5-15,[],post-release,Negative
1864,jonasbrothers,5-12,Joanna ,literally never disappointed since years old,5-15,[],post-release,Positive
1865,jonasbrothers,5-12,ItsAnika ,like song,5-15,[],post-release,Positive
1866,jonasbrothers,5-12,TheWaxCode LLC | Crystal ,need video youtube pleasse,5-15,[],post-release,Neutral
1867,jonasbrothers,5-12,dzintars ,,5-15,[],post-release,Neutral
1868,jonasbrothers,5-12,Mierra Morrisette ,excited go concert,5-15,[],post-release,Positive
1869,jonasbrothers,5-12,Katy 🥀 ,perfect men,5-15,[],post-release,Positive
1870,jonasbrothers,5-12,TootsiePop🌈 ,oh hell yes album never knew freaking needed,5-15,[],post-release,Negative
1871,jonasbrothers,5-12,Leah ,jme love,5-15,[],post-release,Positive
1872,jonasbrothers,5-12,kelsey ,love sm,5-15,[],post-release,Positive
1873,jonasbrothers,5-12,_itssbevy ,cannot wait see la,5-15,[],post-release,Neutral
1874,jonasbrothers,5-12,Swiftie1968 ,good,5-14,[],post-release,Positive
1875,jonasbrothers,5-12,tanika ,please come australia,5-14,[],post-release,Positive
1876,jonasbrothers,5-12,Tiffany Skylar Simmons ,music video shot waffle house,5-14,[],post-release,Neutral
1877,jonasbrothers,5-12,Angela Nicasio Aragon ,always nick jonas joejonas fan damn get older kevin jonas becoming favorite,5-14,[],post-release,Positive
1878,jonasbrothers,5-12,Tiffany ,proud,5-14,[],post-release,Positive
1879,jonasbrothers,5-12,Samantha. ,shows uk please,5-14,[],post-release,Positive
1880,jonasbrothers,5-12,Bryan ,would call jonas brothers fan definitely listened song times row day great vibe,5-14,[],post-release,Positive
1881,jonasbrothers,5-12,Hayleyx3jb ,always knew talk sh,5-14,[],post-release,Neutral
1882,jonasbrothers,5-12,Sam_Miller ,cannot believe get see twice,5-14,[],post-release,Neutral
1883,jonasbrothers,5-12,Malessa 🤩❤ ,song vibes,5-13,[],post-release,Neutral
1884,jonasbrothers,5-12,AlexHayneslonelydisability ,album,5-13,[],post-release,Neutral
1885,jonasbrothers,5-12,Desirée 🪩🌸🍒🫶🏻✨ ,debut little bit longer lines vines trying times happiness begins repeat,5-13,[],post-release,Positive
1886,jonasbrothers,5-12,user6886850959349 ,montana sky repeat day long,5-13,[],post-release,Neutral
1887,jonasbrothers,5-12,Christianne Jones329 ,thank much,5-13,[],post-release,Positive
1888,jonasbrothers,5-12,Emily Mack ,nick girl since damn joes vocals matured like fine wine,5-13,[],post-release,Positive
1889,jonasbrothers,5-12,victopkwgsy ,love emi,5-13,[],post-release,Positive
1890,jonasbrothers,5-12,Yess Carrillo ,thanks new album,5-13,[],post-release,Positive
1891,jonasbrothers,5-12,Mishel ,omg love,5-13,[],post-release,Positive
1892,jonasbrothers,5-12,Stephanie Dyer ,song favorite tell much whole album means,5-13,[],post-release,Positive
1893,jonasbrothers,5-12,Jaz ,vacation eyes masterpiece,5-13,[],post-release,Positive
1894,jonasbrothers,5-12,morgan ,wow love nice awesome go joes bros workin,5-13,[],post-release,Positive
1895,jonasbrothers,5-12,Roni 10 ,hey jon bellions voice,5-13,[],post-release,Neutral
1896,jonasbrothers,5-12,Martina Ojeda Belmar ,love new album come chile,5-13,[],post-release,Positive
1897,jonasbrothers,5-12,dsavageaverage ,love jonas brothers,5-13,[],post-release,Positive
1898,jonasbrothers,5-12,faithmarie208 ,guys helped thought failed nursing school yet tickets care help girl,5-13,[],post-release,Positive
1899,jonasbrothers,5-12,Maddy Rubler ,yes,5-13,[],post-release,Positive
1900,jonasbrothers,5-12,Bri Rod ,like,5-13,[],post-release,Positive
1901,jonasbrothers,5-12,Sydney Paige Young ,kidding course love jo bros,5-13,[],post-release,Positive
1902,jonasbrothers,5-12,Stephanie ,absolutely love see soon,5-13,[],post-release,Positive
1903,jonasbrothers,5-12,KrazyKoala ,album amazing,5-13,[],post-release,Positive
1904,jonasbrothers,5-12,Brittany Crimi ,album amazing jonas brothers,5-13,[],post-release,Positive
1905,jonasbrothers,5-12,Zachary Sutton-Zickafoose ,ready october,5-13,[],post-release,Positive
1906,jonasbrothers,5-12,Lexi 🌻 ,absolutely amazing birthday gift thanks boys see august,5-13,[],post-release,Positive
1907,jonasbrothers,5-12,dahgr8s ,love guys much,5-13,[],post-release,Positive
1908,jonasbrothers,5-12,Madison Ponder ,fully obsessed every song,5-12,[],post-release,Negative
1909,jonasbrothers,5-12,crissttahhh ,joe,5-12,[],post-release,Neutral
1910,jonasbrothers,5-12,Bea ,master class music marketing able avoid last week,5-12,[],post-release,Negative
1911,jonasbrothers,5-12,Ifunanyaife  ,yuh,5-12,[],post-release,Neutral
1912,jonasbrothers,5-12,Diyahna Campbell | UGC ,album,5-12,[],post-release,Neutral
1913,jonasbrothers,5-12,kelseycool ,ending album walls move cried like baby,5-12,[],post-release,Neutral
1914,jonasbrothers,5-12,Olivia ,mila doherty yes,5-12,[],post-release,Positive
1915,jonasbrothers,5-12,Nostalgic PeanutButt ,really feel bellion whole album song especially jonas brothers killed well done yall,5-12,[],post-release,Negative
1916,jonasbrothers,5-12,Mrs.Trip ,cannot wait see august,5-12,[],post-release,Neutral
1917,jonasbrothers,5-12,itsjustme_mim ,waffle house like hell yes finally,5-12,[],post-release,Negative
1918,jonasbrothers,5-12,Crystal ,joejonas voice gotten perfect grittiness,5-12,[],post-release,Positive
1919,jonasbrothers,5-12,Lyndsey M Bannister ,love song,5-12,[],post-release,Positive
1920,jonasbrothers,5-12,Stheven Rincón ,please come colombia,5-12,[],post-release,Positive
1921,jonasbrothers,5-12,Samantha Diedrich ,best album yet,5-12,[],post-release,Positive
1922,jonasbrothers,5-12,Vic ,album certified bop bad song genuine got repeat,5-12,[],post-release,Negative
1923,jonasbrothers,5-12,Victoria ,definitely good tunes,5-12,[],post-release,Positive
1924,jonasbrothers,5-12,ash ,please come uk tour,5-12,[],post-release,Positive
1925,jonasbrothers,5-12,CrashtestBeck ,love,5-12,[],post-release,Positive
1926,jonasbrothers,5-12,JaMaria Rose-Hendrixson ,amazing love funk vibe definitely repeat,5-12,[],post-release,Positive
1927,jonasbrothers,5-12,user2459150735288 ,love let us start tiktok dance trend guys summer vibes,5-12,[],post-release,Positive
1928,jonasbrothers,5-12,Louby Lou ,bop,5-12,[],post-release,Neutral
1929,jonasbrothers,5-12,Phrank ,get explicit version,5-12,[],post-release,Neutral
1930,jonasbrothers,5-12,Amanda ,album awesome great vibes listened work night last night,5-12,[],post-release,Positive
1931,jonasbrothers,5-12,Vic ,apriciet done,5-12,[],post-release,Neutral
1932,jonasbrothers,5-12,Vic ,super,5-12,[],post-release,Positive
1933,jonasbrothers,5-12,priscilla🪩 ,jon bellion better get recognition deserves,5-12,[],post-release,Positive
1934,jonasbrothers,5-12,harry is Louis's baby ,nick cute,5-12,[],post-release,Positive
1935,jonasbrothers,5-12,Tiffany Shantel Molloy ,congrats album absolute fire cannot wait tour,5-12,[],post-release,Positive
1936,jonasbrothers,5-12,Josh loves me not u 🫶😘 ,thought joejonas making mirror first,5-12,[],post-release,Neutral
1937,jonasbrothers,5-12,☽ Melissa ☾ ,please one montana sky,5-12,[],post-release,Positive
1938,jonasbrothers,5-12,Vicky Sherbet ,love song,5-12,[],post-release,Positive
1939,jonasbrothers,5-12,SplashDog ,need watch justin rides yt review song even dances nice see red carpet,5-12,[],post-release,Positive
1940,jonasbrothers,5-12,Jessica C. ,celebs truly believe guys would fun amazing album see august detroit excited,5-12,[],post-release,Positive
1941,jonasbrothers,5-12,Bee ,get attractive,5-12,[],post-release,Positive
1942,jonasbrothers,5-12,Daniel ,one heard selena f r e,5-12,[],post-release,Neutral
1943,jonasbrothers,5-12,Heather Welling ,repeat day guys local stores stock yet,5-12,[],post-release,Neutral
1944,jonasbrothers,5-12,🌞beth💚 ,album absolute masterpiece,5-12,[],post-release,Positive
1945,jonasbrothers,5-12,Katie Love Smith ,much better promo waffle house thought different song hooked,5-12,[],post-release,Positive
1946,jonasbrothers,5-12,Andrea ,top,5-12,[],post-release,Positive
1947,jonasbrothers,5-12,cam (little mix’ version) 🤍 ,fancy joe,5-12,[],post-release,Neutral
1948,jonasbrothers,5-12,TheJoshBarboza ,one people bought autograph cd,5-12,[],post-release,Neutral
1949,jonasbrothers,5-12,Perc ,actually love little much,5-12,[],post-release,Positive
1950,jonasbrothers,5-12,Beautiful Beast ,love,5-12,[],post-release,Positive
1951,jonasbrothers,5-12,Tone ,album perfect impossible use one favorite,5-12,[],post-release,Positive
1952,jonasbrothers,5-12,sof ,daddys,5-12,[],post-release,Neutral
1953,jonasbrothers,5-12,Isabela Moura ,proud,5-12,[],post-release,Positive
1954,jonasbrothers,5-12,Vikki ,job bellion core clear,5-12,[],post-release,Positive
1955,jonasbrothers,5-12,ganasaludyvida ,love,5-12,[],post-release,Positive
1956,jonasbrothers,5-12,JoyfulGirl ,stayed late year old listen new album dropped love,5-12,[],post-release,Positive
1957,jonasbrothers,5-12,saphia ,poor kevin,5-12,[],post-release,Negative
1958,jonasbrothers,5-12,coco ,please come belfast,5-12,[],post-release,Positive
1959,jonasbrothers,5-12,Balletdancer06 ,love songs guys amazing jonas brothers joejonas nick jonas kevin jonas,5-12,[],post-release,Positive
1960,jonasbrothers,5-12,Miss Marple 💚❤😜 ,fantastic song keep,5-12,[],post-release,Positive
1961,jonasbrothers,5-12,🤫 ,cool,5-12,[],post-release,Positive
1962,jonasbrothers,5-12,🤍CJ🤍 ,congrats new album jonas jonas brothers kevin jonas nick jonas joejonas,5-12,[],post-release,Positive
1963,jonasbrothers,5-12,Sara cornell ,thanks making great album,5-12,[],post-release,Positive
1964,jonasbrothers,5-12,stef ,hannah wood bop,5-12,[],post-release,Neutral
1965,jonasbrothers,5-12,Chelsea Dalgliesh ,zoe kevins time,5-12,[],post-release,Neutral
1966,jonasbrothers,5-12,Meli (Taylor's Version) ✨ ,song new mood,5-12,[],post-release,Neutral
1967,jonasbrothers,5-12,Lauren Leigh ,love song much looking forward seeing guys play live toronto,5-12,[],post-release,Positive
1968,jonasbrothers,5-12,Serena ray ,vacation eyes got hooked,5-12,[],post-release,Neutral
1969,jonasbrothers,5-12,GenGirl09 ,great album,5-12,[],post-release,Positive
1970,jonasbrothers,5-12,Reannone Harper-Leig ,song constantly repeat head,5-12,[],post-release,Neutral
1971,jonasbrothers,5-12,dianna ,yes,5-12,[],post-release,Positive
1972,jonasbrothers,5-12,Doc Wright Lamb ,funny,5-12,[],post-release,Positive
1973,jonasbrothers,5-12,Mendesfan223 love 🌸😽 ,,5-12,[],post-release,Neutral
1974,jonasbrothers,5-12,Ferry ,please continue exude excellent charm,5-12,[],post-release,Positive
1975,jonasbrothers,5-12,Brittney Arnold ,going album repeat,5-12,[],post-release,Neutral
1976,jonasbrothers,5-12,DoubleEndedFist ,republicans,5-12,[],post-release,Neutral
1977,jonasbrothers,5-12,serafina199100 ,love guys happy album release day,5-12,[],post-release,Positive
1978,jonasbrothers,5-12,Cubieange ,love summer baby walls omg,5-12,[],post-release,Positive
1979,jonasbrothers,5-12,biancatolken ,,5-12,[],post-release,Neutral
1980,jonasbrothers,5-12,AN ,loving album,5-12,[],post-release,Positive
1981,jonasbrothers,5-12,Rebeka Herr ,album,5-12,[],post-release,Neutral
1982,jonasbrothers,5-12,Michael Joseph Palazzola ,waiting album boys nick jonas joejonas kevin jonas jonas brothers,5-12,[],post-release,Neutral
1983,jonasbrothers,5-12,sierraxshepherd ,obsesseed,5-12,[],post-release,Neutral
1984,jonasbrothers,5-12,Sarah Harriet ,,5-12,[],post-release,Neutral
1985,jonasbrothers,5-12,Sonia D ,excitement little girl comes car infectious,5-12,[],post-release,Positive
1986,jonasbrothers,5-12,Syd ,waiting tiktok jon bellion,5-12,[],post-release,Neutral
1987,jonasbrothers,5-12,Nia ,golden vocals,5-12,[],post-release,Neutral
1988,jonasbrothers,5-12,Mrs. V 🍎👩🏼‍🏫 ,sarah new album,5-12,[],post-release,Neutral
1989,jonasbrothers,5-12,Leebhaby ,,5-12,[],post-release,Neutral
1990,jonasbrothers,5-12,Jess Coviello ,want go waffle house,5-12,[],post-release,Positive
1991,jonasbrothers,5-12,sara ,love little bird love album,5-12,[],post-release,Positive
1992,jonasbrothers,5-12,Morgan ,love album sounds amazing congrats guys proud keep good work,5-12,[],post-release,Positive
1993,jonasbrothers,5-12,Destinymichelevinson ,see august,5-12,[],post-release,Neutral
1994,jonasbrothers,5-12,oliviaalyles ,see guys lexington,5-12,[],post-release,Neutral
1995,jonasbrothers,5-12,Grace (taylor’s version) 🤍 ,murren stopped listening,5-12,[],post-release,Negative
1996,jonasbrothers,5-12,Natalie Neely ,truly best album ever skips,5-12,[],post-release,Positive
1997,jonasbrothers,5-12,NotSoFunnyComedian ,vibe,5-12,[],post-release,Neutral
1998,jonasbrothers,5-12,PineappleQueen Gaming ,love song,5-12,[],post-release,Positive
1999,jonasbrothers,5-12,atowey89 ,wait buy album later tik tok live fun,5-12,[],post-release,Positive
2000,jonasbrothers,5-12,Jenna Leigh-Raine ,copy hall oats,5-12,[],post-release,Neutral
2001,jonasbrothers,5-12,Taylor Breige Young ,love kevin chilling putting arm around show something since really singing much,5-12,[],post-release,Positive
2002,jonasbrothers,5-12,Sam Louise Dawson ,,5-12,[],post-release,Neutral
2003,jonasbrothers,5-12,Fernanda García ,yes,5-12,[],post-release,Positive
2004,jonasbrothers,5-12,ModernPurnile ,best song ever,5-12,[],post-release,Positive
2005,jonasbrothers,5-12,lisalisalisa ,thanks releasing birthday,5-12,[],post-release,Positive
2006,jonasbrothers,5-12,xinyi ♡ ,new fav album non stop,5-12,[],post-release,Positive
2007,jonasbrothers,5-12,perrypresents ,loving album much,5-12,[],post-release,Positive
2008,jonasbrothers,5-12,Sanaa xx ,,5-12,[],post-release,Neutral
2009,jonasbrothers,5-12,Michaela Lewis ,boys,5-12,[],post-release,Neutral
2010,jonasbrothers,5-12,cee tee ,ate,5-12,[],post-release,Neutral
2011,jonasbrothers,5-12,iman ,obsessed congratulations,5-12,[],post-release,Positive
2012,jonasbrothers,5-12,Meg ,kevin ever get sing,5-12,[],post-release,Neutral
2013,jonasbrothers,5-12,ladym24l ,love album fire jonas brothers,5-12,[],post-release,Positive
2014,jonasbrothers,5-12,Ya Bish ,incredible cannot wait see live,5-12,[],post-release,Neutral
